Monit_MAP_CODE1,LAKE_NAME,Year,phosphorus_avg,phosphorus_count,secchi_avg,secchi_count,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax,pct_garage,pct_basement
82000200-01,O'Connors Lake,2011,0.19799999999999998,8,1.4125,8,1075.5204081632653,1075.5204081632653,9.573163265306125,9.573163265306125,385701.02040816325,385701.02040816325,0.0,0.0,1.0,1.0
82009700-01,La Lake,2014,0.06266666666666668,9,1.688888888888889,9,1647.55522027761,1647.55522027761,1.3673989136994484,1.3673989136994484,292382.25709112856,292382.25709112856,14.87748943874472,14.87748943874472,1.0,1.0
82009002-01,Wilmes Lake,2011,0.06327272727272727,11,1.6090909090909091,11,1726.5191396281443,1726.5191396281443,0.46945679912503935,0.46945679912503935,266325.6653299307,266325.6653299307,0.0,0.0,1.0,1.0
82014800-01,Plaisted Lake,2014,0.029166666666666674,12,2.1216666666666666,12,1274.896551724138,1274.896551724138,22.71086206896552,22.71086206896552,377893.1034482759,377893.1034482759,0.0,0.0,1.0,1.0
19019800-01,Scout Lake,2014,0.08457142857142856,14,0.6923076923076923,13,2766.4359932722855,2766.4359932722855,0.7017996636142857,0.7017996636142857,326250.1962250047,326250.1962250047,3865.78714259017,3865.78714259017,,
13005400-01,Little Comfort Lake,2009,0.024083333333333335,12,1.7333333333333334,12,1673.0,1673.0,40.04333333333334,40.04333333333334,371333.3333333333,371333.3333333333,371333.3333333333,371333.3333333333,,
82031300-01,Goetschel Lake,2007,0.0316,5,1.5800000000000003,5,0.0,0.0,0.0,0.0,367673.60655737703,367673.60655737703,0.0,0.0,,
82003400-01,East Boot Lake,2004,0.03828571428571428,14,3.1025,14,0.0,0.0,14.753333333333334,14.753333333333334,408325.9259259259,408325.9259259259,718.6666666666666,718.6666666666666,,
82001000-01,McDonald Lake,2007,0.053125000000000006,8,1.157142857142857,7,0.0,0.0,0.0,0.0,643402.0725388601,643402.0725388601,0.0,0.0,,
82033400-01,Kismet Lake,2011,0.04214285714285715,14,1.8283333333333334,12,1265.7530864197531,1265.7530864197531,13.487654320987648,13.487654320987648,353043.2098765432,353043.2098765432,0.0,0.0,1.0,1.0
82030100-01,Schroeder Pond,2004,0.0485,14,2.100928571428572,14,0.0,0.0,9.541118881118882,9.541118881118882,362708.3916083916,362708.3916083916,1662.6993006993007,1662.6993006993007,,
13005700-01,School Lake,2009,0.047499999999999994,6,1.4000000000000001,6,1384.4857142857143,1384.4857142857143,6.976214285714283,6.976214285714283,273837.85714285716,273837.85714285716,273837.85714285716,273837.85714285716,,
02007900-01,Highland Lake,2007,0.3290909090909091,11,0.29090909090909095,11,2229.960217983651,2229.960217983651,0.31552588555858263,0.31552588555858263,321971.1716621253,321971.1716621253,2407.3351498637603,2407.3351498637603,1.0,0.9187107815173987
10021600-01,McKnight Lake,2013,0.13353846153846155,13,0.53,5,1622.890350877193,1622.890350877193,2.777456140350878,2.777456140350878,297892.98245614034,297892.98245614034,4301.973684210527,4301.973684210527,0.8365384615384616,
19034800-01,Valley Lake,2008,0.05984615384615384,13,1.2923076923076922,13,1674.7413704276146,1674.7413704276146,0.2570427614631531,0.2570427614631531,228649.93989352568,228649.93989352568,2516.585265327151,2516.585265327151,,
19019800-01,Scout Lake,2011,0.22257142857142856,14,0.7214285714285715,14,2751.3277642200114,2751.3277642200114,0.7055903885864651,0.7055903885864651,319798.0101370377,319798.0101370377,3856.4766284963393,3856.4766284963393,,
27062700-01,Northwood Lake,2012,0.21872727272727274,11,0.7454545454545454,11,1160.293757408139,1160.293757408139,0.5842690636112153,0.5842690636112153,251057.8229948637,251057.8229948637,5095.473133148953,5095.473133148953,1.0,1.0
19002300-01,Farquar Lake,2004,0.19692857142857143,14,0.48571428571428577,14,2570.4703520691787,2570.4703520691787,0.845710315009263,0.845710315009263,314339.5614576899,314339.5614576899,3129.4021000617663,3129.4021000617663,,
82015900-01,Forest Lake,2006,0.05775652173913043,115,1.7333333333333338,39,921.3853935356526,921.3853935356526,0.38580927707870616,0.38580927707870616,248334.4436220084,248334.4436220084,1979.4315321983715,1979.4315321983715,,
27017901-01,Little Long Lake,2007,0.013000000000000001,2,,0,0.0,0.0,12.853273542600906,12.853273542600906,436796.41255605384,436796.41255605384,4778.7533632286995,4778.7533632286995,,
62007200-01,Karth Lake,2014,0.02935714285714286,14,1.5857142857142856,14,1638.3880095923262,1638.3880095923262,0.8899040767385916,0.8899040767385916,393246.5227817746,393246.5227817746,7482.771223021583,7482.771223021583,0.9994761655316919,0.8658983761131482
82000400-01,Edith Lake,2014,0.015214285714285717,14,2.7399999999999993,14,1248.5367231638418,1248.5367231638418,13.008079096045197,13.008079096045197,404569.4915254237,404569.4915254237,0.0,0.0,1.0,1.0
82002500-01,Louise Lake,2011,0.10885714285714286,7,1.9814285714285715,7,1168.1194029850747,1168.1194029850747,22.360746268656715,22.360746268656715,563852.2388059702,563852.2388059702,0.0,0.0,1.0,1.0
19003300-01,Earley Lake,2007,0.040833333333333326,12,1.2875,8,4703.389366443807,4703.389366443807,0.675912129894932,0.675912129894932,531554.9188156638,531554.9188156638,9759.000955109837,9759.000955109837,,
10005200-01,Reitz Lake,2006,0.13507692307692307,13,1.7384615384615385,13,1105.7286324786326,1105.7286324786326,11.748376068376059,11.748376068376059,365924.358974359,365924.358974359,1922.679487179487,1922.679487179487,0.5834348355663824,
10001500-01,Virginia Lake,2005,0.04807692307692308,13,1.2,13,798.9710504549214,798.9710504549214,0.590876757650951,0.590876757650951,571214.7229114971,571214.7229114971,6568.771712158809,6568.771712158809,0.7504520795660036,
10008800-01,Hydes Lake,2013,0.06623076923076922,13,0.9,2,1558.1279069767443,1558.1279069767443,18.920581395348833,18.920581395348833,352613.9534883721,352613.9534883721,4215.395348837209,4215.395348837209,0.6127167630057804,
82007700-01,Goggins Lake,2009,0.09588888888888893,27,1.0885714285714287,14,1433.8439024390243,1433.8439024390243,9.292292682926835,9.292292682926835,335376.5853658537,335376.5853658537,308773.65853658534,308773.65853658534,,
02002200-01,Island Lake,2012,0.03169230769230769,13,1.3615384615384618,13,1204.6743295019157,1204.6743295019157,6.562643678160917,6.562643678160917,141236.7816091954,141236.7816091954,1524.632183908046,1524.632183908046,0.6783625730994152,0.9166666666666666
82012600-01,Masterman Lake,2008,0.0475,14,2.133714285714286,14,0.0,0.0,7.684743202416924,7.684743202416924,459466.163141994,459466.163141994,444570.3927492447,444570.3927492447,,
19045100-01,Sunset Pond,2007,0.07864285714285715,14,1.9214285714285713,14,2539.6062115057002,2539.6062115057002,0.5668326562704807,0.5668326562704807,298696.7763071681,298696.7763071681,2397.85506486699,2397.85506486699,,
82011900-01,Weber Pond,2010,0.03571428571428571,7,1.3499999999999999,7,1433.9724137931034,1433.9724137931034,2.744344827586206,2.744344827586206,786740.6896551724,786740.6896551724,0.0,0.0,1.0,1.0
19002100-01,Alimagnet Lake,2004,0.1645,10,0.445,10,2189.1003839824466,2189.1003839824466,0.5229511793746475,0.5229511793746475,259210.09325287986,259210.09325287986,2309.7921009325287,2309.7921009325287,,
27104501-01,Normandale Lake,2010,0.059923076923076926,13,1.730769230769231,13,0.0,0.0,1.5421651725074914,1.5421651725074914,539537.13664765,539537.13664765,12559.114099429502,12559.114099429502,,
19003300-01,Earley Lake,2008,0.03366666666666667,9,1.9333333333333336,9,4679.720663265306,4679.720663265306,0.6769515306122376,0.6769515306122376,541640.5612244898,541640.5612244898,10643.926658163266,10643.926658163266,,
19044600-01,Lac Lavon Lake,2010,0.01453846153846154,13,3.5076923076923086,13,2384.4945524460586,2384.4945524460586,0.4669600512710903,0.4669600512710903,273294.16791283916,273294.16791283916,3243.5857722708824,3243.5857722708824,,
82002300-01,Lily Lake,2014,0.023071428571428573,14,2.2642857142857142,14,1112.2775244299673,1112.2775244299673,0.3900977198697071,0.3900977198697071,258075.8306188925,258075.8306188925,0.0,0.0,1.0,1.0
82005400-01,Bone Lake,2012,0.06092307692307693,13,1.2307692307692308,13,1015.3743842364532,1015.3743842364532,7.197635467980301,7.197635467980301,235894.58128078817,235894.58128078817,0.0,0.0,1.0,1.0
27003501-01,Sweeney Lake,2014,0.050357142857142864,14,1.442857142857143,14,1135.8727378867484,1135.8727378867484,1.547939287799181,1.547939287799181,343904.43666082894,343904.43666082894,8355.03035610041,8355.03035610041,0.9123152709359605,0.896551724137931
10021700-01,Jonathan Lake,2012,0.14535714285714282,14,,0,2230.0484429065746,2230.0484429065746,0.8350519031141878,0.8350519031141878,340654.4982698962,340654.4982698962,8749.361591695502,8749.361591695502,0.6242990654205608,
82015100-01,South School Section Lake,2014,0.030750000000000003,12,2.7808333333333333,12,1152.878048780488,1152.878048780488,13.173414634146338,13.173414634146338,338300.0,338300.0,0.0,0.0,1.0,1.0
82007200-01,White Rock Lake,2011,0.0662,15,1.5454545454545454,11,653.3876146788991,653.3876146788991,4.901100917431197,4.901100917431197,171462.15596330276,171462.15596330276,0.0,0.0,1.0,1.0
10005900-01,Waconia Lake,2007,0.033,13,1.9083333333333332,12,435.5962837837838,435.5962837837838,4.624763513513511,4.624763513513511,202925.33783783784,202925.33783783784,1585.0591216216217,1585.0591216216217,0.48507462686567165,
82011301-01,Goose Lake,2013,0.1091282051282051,39,0.8047037037037038,27,1980.0413223140497,1980.0413223140497,4.791074380165289,4.791074380165289,505560.3305785124,505560.3305785124,0.0,0.0,1.0,1.0
10000600-01,Lotus Lake,2011,0.04211111111111111,9,1.6812500000000001,8,1344.246881995523,1344.246881995523,0.5456827630316522,0.5456827630316522,342403.90150303807,342403.90150303807,5440.559002238568,5440.559002238568,0.9119157678479712,
02004500-01,Golden Lake,2004,0.0934,10,1.1099999999999999,10,195.78935698447893,195.78935698447893,0.5184201773835871,0.5184201773835871,204068.1990022173,204068.1990022173,1737.6482815964523,1737.6482815964523,1.0,0.770573566084788
82012300-01,Bass Lake,2008,0.04421428571428572,14,2.0572142857142857,14,0.0,0.0,6.944269005847951,6.944269005847951,417567.2514619883,417567.2514619883,399706.43274853803,399706.43274853803,,
19045100-01,Sunset Pond,2010,0.0607857142857143,14,2.1285714285714286,14,2658.326764144946,2658.326764144946,0.5578798474253048,0.5578798474253048,273394.78703115066,273394.78703115066,3464.969802924348,3464.969802924348,,
10008800-01,Hydes Lake,2006,0.18164285714285716,14,1.5785714285714287,14,1497.2342342342342,1497.2342342342342,20.038108108108105,20.038108108108105,395249.5495495495,395249.5495495495,3134.009009009009,3134.009009009009,0.6287425149700598,
19034800-01,Valley Lake,2005,0.04823076923076923,13,1.2999999999999998,13,1512.4412070759624,1512.4412070759624,0.26031911203606417,0.26031911203606417,218658.87963926466,218658.87963926466,1922.9451959764135,1922.9451959764135,,
62003600-01,Priebe Lake,2011,0.12385714285714286,7,0.4714285714285715,7,1232.3788293897883,1232.3788293897883,0.3824607721046049,0.3824607721046049,261022.86425902863,261022.86425902863,2586.8306351183064,2586.8306351183064,0.9871649679124198,0.9535467671060891
82009400-01,Colby Lake,2007,0.13742857142857143,7,0.6749999999999999,7,0.0,0.0,0.0,0.0,362143.3746048472,362143.3746048472,0.0,0.0,,
27017500-01,Henry Lake,2007,0.1525,6,0.85,6,0.0,0.0,10.989213483146068,10.989213483146068,265530.0561797753,265530.0561797753,3169.508426966292,3169.508426966292,,
19002700-01,Crystal Lake,2014,0.024400000000000005,20,1.9600000000000002,20,2250.085945945946,2250.085945945946,0.4399729729729712,0.4399729729729712,271084.2162162162,271084.2162162162,3362.7551351351353,3362.7551351351353,,
10002900-01,Miller Lake,2014,0.17555555555555555,9,1.0166666666666666,9,1305.7439024390244,1305.7439024390244,39.71341463414635,39.71341463414635,416758.53658536583,416758.53658536583,3429.951219512195,3429.951219512195,0.596551724137931,
82010200-01,Acorn Lake,2006,0.06707142857142859,14,0.4121428571428572,14,1022.9210634789778,1022.9210634789778,0.24301834295135913,0.24301834295135913,210771.0943940643,210771.0943940643,2092.4451772464963,2092.4451772464963,0.9851301115241635,0.9140142517814727
13005300-01,Big Comfort Lake,2009,0.031230769230769236,13,1.9541666666666666,12,,,,,,,,,,
19002601-01,Marion Lake,2004,0.03993333333333334,15,1.7966666666666669,15,2232.6967781402936,2232.6967781402936,0.9946615008156761,0.9946615008156761,276384.56362153345,276384.56362153345,2654.4473898858073,2654.4473898858073,,
10001400-01,Hazeltine Lake,2011,0.208,14,0.3384615384615385,13,2533.214285714286,2533.214285714286,1.6159627329192527,1.6159627329192527,414493.7111801242,414493.7111801242,6385.35248447205,6385.35248447205,0.7286005434782609,
19002100-01,Alimagnet Lake,2006,0.15437499999999998,8,0.525,8,2192.3677154582765,2192.3677154582765,0.5208290013679813,0.5208290013679813,293449.60328317375,293449.60328317375,2914.2782489740084,2914.2782489740084,,
82004200-01,Lynch Lake,2006,0.2951428571428571,7,0.35566666666666663,6,1231.012987012987,1231.012987012987,5.597857142857145,5.597857142857145,366708.44155844155,366708.44155844155,1858.1038961038962,1858.1038961038962,,
19002700-01,Crystal Lake,2012,0.03457142857142857,14,2.0142857142857142,14,2249.7183783783785,2249.7183783783785,0.4399729729729706,0.4399729729729706,239012.64864864864,239012.64864864864,3403.1416216216217,3403.1416216216217,,
82000400-01,Edith Lake,2007,0.017833333333333333,12,2.775,4,0.0,0.0,0.0,0.0,388715.8904109589,388715.8904109589,0.0,0.0,,
10001300-01,Susan Lake,2010,0.06593333333333333,15,1.7433333333333334,15,2295.5711392405065,2295.5711392405065,0.7807139240506238,0.7807139240506238,362878.6835443038,362878.6835443038,6780.4369620253165,6780.4369620253165,0.7441025641025641,
82005204-01,Big Marine Lake,2006,0.03328571428571429,7,3.688,5,387.54185022026434,387.54185022026434,13.098370044052869,13.098370044052869,275004.4052863436,275004.4052863436,748.2202643171806,748.2202643171806,,
82016200-01,Shields Lake,2005,0.16835714285714284,14,1.1213571428571427,14,0.0,0.0,2.8092429284525777,2.8092429284525777,214244.0931780366,214244.0931780366,1597.7038269550749,1597.7038269550749,,
27010200-01,Schmidt Lake,2007,0.027777777777777776,9,2.75875,8,0.0,0.0,0.6360359153042044,0.6360359153042044,349569.04315196996,349569.04315196996,4621.531492897347,4621.531492897347,,
82009400-01,Colby Lake,2012,0.11723076923076922,13,0.7230769230769231,13,1916.4135998050208,1916.4135998050208,0.6218669266390389,0.6218669266390389,272751.37704118935,272751.37704118935,0.0,0.0,1.0,1.0
82013500-01,Echo Lake,2013,0.029142857142857144,7,1.8250000000000002,4,1730.5462304409673,1730.5462304409673,0.9757325746799412,0.9757325746799412,633712.3755334282,633712.3755334282,0.0,0.0,1.0,1.0
82011200-01,Rose Lake,2006,0.07735714285714286,14,1.0521428571428573,14,1919.618320610687,1919.618320610687,2.079236641221374,2.079236641221374,441161.8320610687,441161.8320610687,3854.0,3854.0,,
10021600-01,McKnight Lake,2014,0.15418181818181817,11,0.7363636363636364,11,1668.2252252252251,1668.2252252252251,2.6063963963963954,2.6063963963963954,325927.47747747746,325927.47747747746,4067.675675675676,4067.675675675676,0.8441247002398081,
82016200-01,Shields Lake,2014,0.27375,12,1.1424999999999998,12,1113.020202020202,1113.020202020202,5.942828282828281,5.942828282828281,211682.49158249158,211682.49158249158,0.0,0.0,1.0,1.0
82003100-01,Terrapin Lake,2005,0.021,7,3.178714285714286,7,0.0,0.0,9.98383647798742,9.98383647798742,348215.72327044024,348215.72327044024,1046.9433962264152,1046.9433962264152,,
10012100-01,Eagle Lake,2007,0.20500000000000002,13,0.5333333333333335,12,1141.8090909090909,1141.8090909090909,41.1849090909091,41.1849090909091,372962.7272727273,372962.7272727273,1667.5727272727272,1667.5727272727272,0.5,
82008700-01,Regional Park Lake,2005,0.050071428571428586,14,1.785142857142857,14,0.0,0.0,2.514554513481828,2.514554513481828,300238.92145369283,300238.92145369283,2950.447831184056,2950.447831184056,,
82002300-01,Lily Lake,2013,0.03125000000000001,12,2.2675,12,1115.0951140065147,1115.0951140065147,0.38955048859934843,0.38955048859934843,234650.42345276874,234650.42345276874,0.0,0.0,1.0,1.0
70005400-01,Spring Lake,2006,0.07622222222222222,9,1.3555555555555556,9,941.2410714285714,941.2410714285714,1.0497321428571436,1.0497321428571436,255919.04761904763,255919.04761904763,0.0,0.0,,
82007200-01,White Rock Lake,2007,0.09764285714285714,14,0.6642857142857144,14,0.0,0.0,0.0,0.0,191299.8878923767,191299.8878923767,0.0,0.0,,
27064500-01,South Rice Lake,2004,0.12528571428571428,14,0.8214285714285715,14,0.0,0.0,0.0,0.0,175764.86913357401,175764.86913357401,2435.4992102888086,2435.4992102888086,,
19003300-01,Earley Lake,2006,0.04533333333333334,9,1.5333333333333332,9,4851.267389917039,4851.267389917039,0.6710114869176721,0.6710114869176721,498757.11550733884,498757.11550733884,7181.153797064454,7181.153797064454,,
10022500-01,Brickyard Clayhole Lake,2004,0.02775000000000001,16,4.1499999999999995,14,1937.6526592252135,1937.6526592252135,0.8517137229152952,0.8517137229152952,301273.60472751147,301273.60472751147,2539.3827971109654,2539.3827971109654,0.8351992834751455,
82036800-01,Klawitter Pond,2008,0.09246153846153846,13,0.5969230769230769,13,0.0,0.0,3.8017769376181474,3.8017769376181474,420486.011342155,420486.011342155,412408.88468809077,412408.88468809077,,
10008800-01,Hydes Lake,2008,0.16015384615384615,13,1.1846153846153846,13,1525.9818181818182,1525.9818181818182,20.19863636363637,20.19863636363637,450226.36363636365,450226.36363636365,3872.8727272727274,3872.8727272727274,0.6022727272727273,
19002900-01,Lee Lake,2007,0.046928571428571424,14,1.7285714285714282,14,2522.4801556420234,2522.4801556420234,0.7518832684824874,0.7518832684824874,349158.36575875484,349158.36575875484,5087.614785992218,5087.614785992218,,
10000500-01,Courthouse Lake,2012,0.03535714285714286,14,,0,1451.7125,1451.7125,2.132264705882352,2.132264705882352,231157.13235294117,231157.13235294117,2311.945588235294,2311.945588235294,0.7652354570637119,
19002601-01,Marion Lake,2012,0.02857142857142857,14,1.9642857142857142,14,2401.0425932906146,2401.0425932906146,0.9330757632868616,0.9330757632868616,264918.7712024124,264918.7712024124,3747.287033546928,3747.287033546928,,
27012500-01,Diamond Lake,2004,0.16014285714285714,14,0.37307692307692303,13,0.0,0.0,0.0,0.0,297368.3908045977,297368.3908045977,6253.850574712644,6253.850574712644,,
27004201-01,Twin Lake,2008,0.06482539682539684,63,2.0594193548387096,62,0.0,0.0,0.7010574354407778,0.7010574354407778,261020.30276046303,261020.30276046303,4547.855075690116,4547.855075690116,,
19034800-01,Valley Lake,2010,0.07057142857142859,14,1.5714285714285712,14,1688.6822317596566,1688.6822317596566,0.2563708154506342,0.2563708154506342,191613.61373390557,191613.61373390557,2446.8185407725323,2446.8185407725323,,
82001000-01,McDonald Lake,2013,0.06599999999999999,7,1.6499999999999997,7,2169.3135888501743,2169.3135888501743,4.268989547038326,4.268989547038326,551029.6167247386,551029.6167247386,0.0,0.0,1.0,1.0
10006900-01,Benton Lake,2014,0.27316666666666667,12,0.44166666666666665,12,1311.5733558178752,1311.5733558178752,3.048043844856662,3.048043844856662,182781.61888701518,182781.61888701518,2479.585160202361,2479.585160202361,0.739454094292804,
27066100-01,South Oak Lake,2012,0.10366666666666668,12,0.5083333333333333,12,751.0621318639559,751.0621318639559,0.9553733612008144,0.9553733612008144,325794.6798403952,325794.6798403952,7395.829184875546,7395.829184875546,1.0,1.0
19004700-01,Hornbean Lake,2010,0.05450000000000001,2,1.2000000000000002,2,4065.8895207148657,4065.8895207148657,1.7721770917952886,1.7721770917952886,437770.02437043056,437770.02437043056,6594.183590576767,6594.183590576767,,
10000600-01,Lotus Lake,2009,0.04554545454545455,11,1.8254545454545452,11,1481.1662474849095,1481.1662474849095,0.5552917505030117,0.5552917505030117,385226.7102615694,385226.7102615694,5258.097334004025,5258.097334004025,0.9311551925320887,
19002300-01,Farquar Lake,2014,0.1256,15,0.7540000000000001,15,2806.1015212666875,2806.1015212666875,0.8495870847562875,0.8495870847562875,317576.59112076997,317576.59112076997,3891.343371623719,3891.343371623719,,
82000200-01,O'Connors Lake,2012,0.04700000000000001,6,1.9333333333333336,6,1046.1340206185566,1046.1340206185566,9.460309278350515,9.460309278350515,367288.6597938144,367288.6597938144,0.0,0.0,1.0,1.0
82007200-01,White Rock Lake,2008,0.07738461538461539,13,0.7461538461538461,13,0.0,0.0,4.329002242152474,4.329002242152474,197286.88340807174,197286.88340807174,179751.79372197308,179751.79372197308,,
02002200-01,Island Lake,2006,0.04514285714285715,14,1.4923076923076926,13,1109.1825095057034,1109.1825095057034,6.6065779467680645,6.6065779467680645,187047.14828897337,187047.14828897337,1169.5779467680609,1169.5779467680609,,0.9109792284866469
19004100-01,Marcott Lake,2013,0.022,7,2.3499999999999996,6,2777.030991735537,2777.030991735537,2.6922933884297486,2.6922933884297486,489448.14049586776,489448.14049586776,5425.280991735537,5425.280991735537,,
10021600-01,McKnight Lake,2008,0.16864285714285715,14,0.4857142857142857,14,1656.177049180328,1656.177049180328,2.9748524590163927,2.9748524590163927,414621.31147540984,414621.31147540984,5812.609836065574,5812.609836065574,0.7329842931937173,
82002300-01,Lily Lake,2004,0.04271428571428571,7,1.8722857142857143,7,0.0,0.0,0.3301534052596088,0.3301534052596088,246448.3142279164,246448.3142279164,2942.715441672286,2942.715441672286,,
10021800-01,Grace Lake,2006,0.09899999999999999,14,1.0461538461538462,13,1650.5359534206696,1650.5359534206696,0.6249170305676812,0.6249170305676812,269725.76419213973,269725.76419213973,2612.9001455604075,2612.9001455604075,0.817049948732972,
10008400-01,Burandt Lake,2011,0.033857142857142856,14,2.1214285714285714,14,2195.4241048915783,2195.4241048915783,0.573232476046392,0.573232476046392,356570.9026727181,356570.9026727181,4946.831568330812,4946.831568330812,0.8098979873173422,
27063400-01,Success Lake,2006,0.08627272727272726,11,1.0090909090909093,11,0.0,0.0,0.0,0.0,229542.026482441,229542.026482441,3166.530944156592,3166.530944156592,,0.96875
27006500-01,Magda Lake,2009,0.11288888888888889,9,0.5055555555555555,9,433.8980183663606,433.8980183663606,0.7679990333494415,0.7679990333494415,370577.81536974385,370577.81536974385,8266.666022232963,8266.666022232963,1.0,1.0
82013300-01,Sunnybrook Lake,2005,0.0334375,16,2.23125,16,0.0,0.0,2.7314878892733554,2.7314878892733554,271736.5051903114,271736.5051903114,1842.795847750865,1842.795847750865,,
10000600-01,Lotus Lake,2012,0.089,2,0.65,2,1341.8861801743624,1341.8861801743624,0.5373490474652804,0.5373490474652804,335835.5828220859,335835.5828220859,5538.662576687117,5538.662576687117,0.9148224395265054,1.0
82051400-01,Rest Area Pond,2011,0.07777777777777778,9,1.0022222222222221,9,1474.1376811594203,1474.1376811594203,8.398405797101447,8.398405797101447,516008.6956521739,516008.6956521739,0.0,0.0,1.0,1.0
13005400-01,Little Comfort Lake,2010,0.026083333333333337,12,1.8083333333333333,12,1673.0,1673.0,40.05,40.05,329866.6666666667,329866.6666666667,0.0,0.0,1.0,1.0
27017500-01,Henry Lake,2011,0.0925,10,0.8200000000000001,10,1248.605633802817,1248.605633802817,10.750563380281683,10.750563380281683,260708.45070422534,260708.45070422534,3693.138028169014,3693.138028169014,1.0,1.0
70005400-01,Spring Lake,2007,0.05971428571428571,7,1.0,7,925.9440298507462,925.9440298507462,0.9349067164179103,0.9349067164179103,286027.4253731343,286027.4253731343,0.0,0.0,,
82009002-01,Wilmes Lake,2013,0.06907692307692306,13,0.8961538461538461,13,1760.8164303889496,1760.8164303889496,0.46760814249363286,0.46760814249363286,259015.92148309704,259015.92148309704,0.0,0.0,1.0,1.0
82051400-01,Rest Area Pond,2014,0.07750000000000001,14,0.9797142857142856,14,1467.1438848920864,1467.1438848920864,8.333309352517983,8.333309352517983,540623.7410071943,540623.7410071943,0.0,0.0,1.0,1.0
19045600-01,Cobblestone Lake,2012,0.049000000000000016,13,1.153846153846154,13,2053.122276741904,2053.122276741904,0.5309735034347381,0.5309735034347381,214717.01668302258,214717.01668302258,3271.7762512266927,3271.7762512266927,,
27009100-01,Wing Lake,2014,0.06870000000000001,10,0.9799999999999999,10,1568.5239130434782,1568.5239130434782,0.6146014492753615,0.6146014492753615,330827.39130434784,330827.39130434784,5181.855072463768,5181.855072463768,1.0,1.0
27016900-01,Cowley Lake,2007,3.83,1,,0,0.0,0.0,1.8363796240145542,1.8363796240145542,204807.2771376592,204807.2771376592,2895.055184960582,2895.055184960582,,
82002800-01,Staples Lake,2013,0.025833333333333337,12,2.2824999999999998,4,864.5714285714286,864.5714285714286,12.440952380952384,12.440952380952384,233847.61904761905,233847.61904761905,0.0,0.0,1.0,1.0
82005204-01,Big Marine Lake,2009,0.0205,4,3.0,1,365.7368421052632,365.7368421052632,10.024517543859657,10.024517543859657,311483.77192982455,311483.77192982455,298925.8771929825,298925.8771929825,,
02004500-01,Golden Lake,2007,0.05339999999999999,10,1.35,10,1579.0625873148924,1579.0625873148924,0.4369907795473573,0.4369907795473573,247016.14976250348,247016.14976250348,2974.036043587594,2974.036043587594,1.0,0.8529308116997533
27002802-01,Cornelia Lake,2005,0.1558,10,0.41999999999999993,10,0.0,0.0,0.0,0.0,484741.4304993252,484741.4304993252,9931.414844804318,9931.414844804318,,
62004901-01,Langton Lake,2008,0.0598076923076923,26,1.136538461538462,26,802.4180327868852,802.4180327868852,0.0,0.0,1122241.8032786886,1122241.8032786886,30779.811475409835,30779.811475409835,1.0,1.0
02065400-01,Cenaiko Lake,2009,0.021923076923076927,13,1.9545454545454546,11,900.8415346907994,900.8415346907994,0.8919607843137475,0.8919607843137475,243604.71342383107,243604.71342383107,3229.031862745098,3229.031862745098,0.8958722664830662,0.8629763422581103
10005900-01,Waconia Lake,2005,0.028999999999999995,14,4.091666666666666,12,909.8145161290323,909.8145161290323,9.232016129032255,9.232016129032255,297922.5806451613,297922.5806451613,2080.9637096774195,2080.9637096774195,0.5384615384615384,
19004700-01,Hornbean Lake,2014,0.04363636363636364,11,1.6300000000000001,10,3151.0647603027755,3151.0647603027755,1.853296888141295,1.853296888141295,446544.1547518923,446544.1547518923,7059.856181665265,7059.856181665265,,
82012200-01,Pine Tree Lake,2010,0.0195,8,3.375,8,2261.380403458213,2261.380403458213,5.667579250720463,5.667579250720463,507964.84149855905,507964.84149855905,0.0,0.0,1.0,1.0
27066100-01,South Oak Lake,2014,0.06624999999999999,12,0.7916666666666666,12,807.948252688172,807.948252688172,0.7711895161290357,0.7711895161290357,282440.88261648745,282440.88261648745,6441.43167562724,6441.43167562724,0.991113037823778,0.989247311827957
82013200-01,Woodpile Lake,2013,0.03141666666666667,12,3.221666666666667,12,1194.892857142857,1194.892857142857,6.678928571428571,6.678928571428571,265541.8367346939,265541.8367346939,0.0,0.0,1.0,1.0
82016300-01,Clear Lake,2009,0.22207142857142861,28,3.7364615384615396,26,1098.7027172935036,1098.7027172935036,1.0859564513226594,1.0859564513226594,293677.25391398236,293677.25391398236,288708.27226921,288708.27226921,0.7606438213914849,0.9409061063690085
82031800-01,July Lake,2013,0.07699999999999999,13,1.1792307692307693,13,1292.5380116959063,1292.5380116959063,6.689005847953216,6.689005847953216,306920.4678362573,306920.4678362573,0.0,0.0,1.0,1.0
82012200-01,Pine Tree Lake,2009,0.019166666666666665,12,3.233333333333333,12,2261.5925394548062,2261.5925394548062,5.752682926829256,5.752682926829256,536790.1004304161,536790.1004304161,528062.9842180775,528062.9842180775,,
82016200-01,Shields Lake,2012,0.20114285714285712,7,1.5,7,1146.962962962963,1146.962962962963,5.887104377104376,5.887104377104376,186942.42424242425,186942.42424242425,0.0,0.0,1.0,1.0
10006600-01,Winkler Lake,2011,0.3463846153846154,13,0.3384615384615384,13,1157.9054054054054,1157.9054054054054,37.063243243243235,37.063243243243235,297272.97297297296,297272.97297297296,1945.3513513513512,1945.3513513513512,0.5442477876106194,
